idINSPIRE,part_surface_pietonne,part_vegetation,ratio_hl_bati_rues,part_routes_lentes,part_routes_inaccessibles_vl,part_parcs,marche_ratio_emplois,marche_ratio_services_dom_moyenne,part_surface_cyclable,part_normalise_surface_couverte_stations_velos,part_routes_interdites_pl,part_routes_pavees,pente_moyenne_absolue,part_normalise_couverte_stations_rep_velos,velos_ratio_emplois,velos_ratio_services_dom_moyenne,att_moy_semaine_bus,cout_horaire_bus,ratio_arrets_pr_bus,ratio_arrets_autopartage_bus,part_routes_bus,part_batie_autour_arrets_bus,att_moy_semaine_tram,cout_horaire_tram,ratio_arrets_pr_tram,ratio_arrets_autopartage_tram,part_routes_tram,part_batie_autour_arrets_tram,part_sens_unique,part_zfe,nb_feux_circulation,places_stationnement_par_habitant,cout_moyen_stationnement,bornes_ve_par_habitant,part_normalise_couverte_autopartage,autopartage_cout_rapport_revenu,part_routes_accessibles_vl,part_surface_geofencing_citiz,autopartage_ratio_emplois,autopartage_ratio_services_dom_moyenne,HSMI_global,HEMI,part_marche,part_velos,part_communs,part_vl,part_surface_bruit_53db,part_surface_transport,nb_accidents_circulation
CRS3035RES200mN2833800E4141000,18.13,0.0,-1.0,100.0,0.0,0.0,1.5799722714866355e-05,3.79305e-05,18.13,0.0,0.0,0.0,2.65,0.0,8.294854425304836e-05,0.0004573739,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,100.0,0,-1.0,0.0,-1.0,0.0,0.0002,100.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.13,0
CRS3035RES200mN2833600E4141000,43.55,14.71,-1.0,100.0,0.0,0.0,1.5799722714866355e-05,3.79305e-05,43.55,0.0,0.0,0.0,1.39,3.51,9.874826696791472e-05,0.0004573739,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,100.0,0,-1.0,0.0,-1.0,0.0,0.0002,100.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,2.48,0
CRS3035RES200mN2833400E4141000,45.43,56.25,3.01,100.0,0.0,0.0,1.9749653393582942e-05,3.79305e-05,45.43,0.0,0.0,0.0,1.6,52.64,9.874826696791472e-05,0.0007838423,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,100.0,0,-1.0,0.0,-1.0,0.0,0.0002,100.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,2.45,0
CRS3035RES200mN2833200E4141000,77.5,26.47,1.7,53.07,0.0,0.0,2.764951475101612e-05,0.0002310553,77.5,0.0,0.0,0.0,0.79,66.97,0.0001026981976466313,0.0008614311,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,100.0,0,-1.0,0.0,-1.0,0.0,0.0002,100.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,58.97,5.24,0
CRS3035RES200mN2833000E4141000,42.38,58.09,2.2,100.0,0.0,0.0,2.3699584072299533e-05,0.0002642492,42.38,0.0,0.0,0.0,0.18,26.07,9.874826696791472e-05,0.0008614311,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,100.0,0,0.0,0.0,0.0,0.0,0.0002,100.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.89,0
CRS3035RES200mN2834600E4141200,53.44,11.76,-1.0,45.92,0.0,0.0,0.0,0.0,53.44,0.0,0.0,0.0,2.34,0.0,2.764951475101612e-05,0.0004573739,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,100.0,0,-1.0,0.0,-1.0,0.0,0.0002,100.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,58.26,3.44,0
CRS3035RES200mN2834400E4141200,31.16,52.57,-1.0,72.05,0.0,0.0,0.0,0.0,31.16,0.0,0.0,0.0,3.71,0.0,2.764951475101612e-05,0.0004573739,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,100.0,0,-1.0,0.0,-1.0,0.0,0.0002,100.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,17.53,1.64,0
CRS3035RES200mN2834200E4141200,20.68,6.25,-1.0,100.0,0.0,0.0,0.0,0.0,20.68,0.0,0.0,0.0,0.36,0.0,2.764951475101612e-05,0.0004573739,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,100.0,0,-1.0,0.0,-1.0,0.0,0.0002,100.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.06,0
CRS3035RES200mN2834000E4141200,65.74,25.37,-1.0,100.0,0.0,0.0,0.0,0.0,65.74,0.0,0.0,0.0,0.06,0.0,2.764951475101612e-05,0.0004573739,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,100.0,0,-1.0,0.0,-1.0,0.0,0.0002,100.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,4.02,0
CRS3035RES200mN2833800E4141200,11.21,0.0,-1.0,100.0,0.0,0.0,0.0,0.0,11.21,0.0,0.0,0.0,1.75,0.0,8.294854425304836e-05,0.0004573739,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,100.0,0,-1.0,0.0,-1.0,0.0,0.0002,100.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.6,0
CRS3035RES200mN2833600E4141200,37.24,29.07,-1.0,100.0,0.0,0.0,0.0,3.79305e-05,37.24,0.0,0.0,0.0,2.89,0.0,9.874826696791472e-05,0.0008424658,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,100.0,0,-1.0,0.0,-1.0,0.0,0.0002,100.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,2.0,0
CRS3035RES200mN2833400E4141200,39.49,28.31,-1.0,100.0,0.0,0.0,1.5799722714866355e-05,3.79305e-05,39.49,0.0,0.0,0.0,0.65,0.0,9.874826696791472e-05,0.0008614311,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,100.0,0,-1.0,0.0,-1.0,0.0,0.0002,100.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,2.21,0
CRS3035RES200mN2833200E4141200,58.68,4.5,-1.0,37.29,0.0,0.0,1.9749653393582942e-05,3.79305e-05,58.68,0.0,0.0,24.32,0.84,0.0,0.00011059805900406448,0.0008614311,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,100.0,0,0.0,0.0,0.0,0.0,0.0002,100.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,100.0,58.15,2.87,0
CRS3035RES200mN2833000E4141200,47.29,26.84,2.2,100.0,0.0,0.0,2.3699584072299533e-05,3.79305e-05,47.29,0.0,0.0,2.0,0.39,0.0,0.0001026981976466313,0.0008614311,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,100.0,0,-1.0,0.0,-1.0,0.0,0.0002,100.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.26,3.16,0
CRS3035RES200mN2834200E4141400,38.56,16.91,-1.0,100.0,0.0,0.0,0.0,0.0,38.56,0.0,0.0,0.0,-1.0,0.0,2.764951475101612e-05,0.0004573739,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,100.0,0,-1.0,0.0,-1.0,0.0,0.0002,100.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.89,0
CRS3035RES200mN2834000E4141400,32.32,19.38,-1.0,100.0,0.0,0.0,0.0,0.0,32.32,0.0,0.0,0.0,1.5,0.0,2.764951475101612e-05,0.0004573739,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,100.0,0,-1.0,0.0,-1.0,0.0,0.0002,100.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.67,0
CRS3035RES200mN2833800E4141400,67.7,18.38,-1.0,100.0,0.0,0.0,0.0,0.0,67.7,0.0,0.0,0.0,0.06,0.0,9.874826696791472e-05,0.0007838423,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,100.0,0,-1.0,0.0,-1.0,0.0,0.0002,100.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,3.93,0
CRS3035RES200mN2833600E4141400,8.34,67.65,-1.0,100.0,0.0,0.0,0.0,0.0,8.34,0.0,0.0,0.0,1.75,0.0,9.874826696791472e-05,0.0008614311,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,100.0,0,-1.0,0.0,-1.0,0.0,0.0002,100.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.4,0
CRS3035RES200mN2833400E4141400,46.2,87.5,-1.0,80.69,0.0,0.0,1.5799722714866355e-05,3.79305e-05,46.2,0.0,0.0,0.0,0.39,0.0,0.0001026981976466313,0.0008614311,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,100.0,0,-1.0,0.0,-1.0,0.0,0.0002,100.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,2.95,0
CRS3035RES200mN2833200E4141400,43.44,40.81,-1.0,0.0,0.0,0.0,1.5799722714866355e-05,3.79305e-05,43.44,0.0,0.0,0.0,2.33,0.0,0.00011059805900406448,0.0008614311,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,100.0,0,-1.0,0.0,-1.0,0.0,0.0002,100.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,31.83,3.33,0
CRS3035RES200mN2833000E4141400,52.9,2.94,-1.0,65.31,0.0,0.0,0.0,3.79305e-05,52.9,0.0,0.0,0.0,1.43,0.0,0.00011059805900406448,0.0008614311,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,100.0,0,-1.0,0.0,-1.0,0.0,0.0002,100.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,34.13,2.7,0
CRS3035RES200mN2833600E4141600,71.66,31.49,-1.0,100.0,0.0,0.0,0.0,0.0,71.66,0.0,0.0,0.0,0.06,0.0,0.0001026981976466313,0.0008614311,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,100.0,0,-1.0,0.0,-1.0,0.0,0.0002,100.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,3.86,0
CRS3035RES200mN2833400E4141600,53.54,75.74,-1.0,100.0,0.0,0.0,0.0,0.0,53.54,0.0,0.0,0.0,1.73,0.0,0.00011059805900406448,0.0008614311,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,100.0,0,-1.0,0.0,-1.0,0.0,0.0002,100.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,3.63,0
CRS3035RES200mN2833200E4141600,52.31,43.6,-1.0,47.5,0.0,0.0,0.0,0.0,52.31,0.0,0.0,0.0,0.89,0.0,0.00011849792036149765,0.0008614311,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,100.0,0,-1.0,0.0,-1.0,0.0,0.0002,100.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3,3.41,0
CRS3035RES200mN2833000E4141600,67.52,25.0,-1.0,56.54,0.0,0.0,0.0,1.89653e-05,67.52,0.0,0.0,9.03,1.67,0.0,0.00011849792036149765,0.0008614311,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,100.0,0,-1.0,0.0,-1.0,0.0,0.0002,100.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.0,4.77,0
CRS3035RES200mN2833600E4141800,20.32,0.74,-1.0,100.0,0.0,0.0,0.0,0.0,20.32,0.0,0.0,0.0,1.55,0.0,9.874826696791472e-05,0.0008614311,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,100.0,0,-1.0,0.0,-1.0,0.0,0.0002,100.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.19,0
CRS3035RES200mN2833400E4141800,43.82,47.43,-1.0,100.0,0.0,0.0,0.0,0.0,43.82,0.0,0.0,0.0,0.54,0.0,0.0001026981976466313,0.0008614311,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,100.0,0,-1.0,0.0,-1.0,0.0,0.0002,100.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,2.83,0
CRS3035RES200mN2833200E4141800,41.93,29.41,-1.0,97.72,0.0,0.0,0.0,0.0,41.93,0.0,0.0,0.0,0.08,0.0,0.00011059805900406448,0.0008614311,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,100.0,0,-1.0,0.0,-1.0,0.0,0.0002,100.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,2.42,0
CRS3035RES200mN2833000E4141800,50.58,15.92,-1.0,51.0,0.0,0.0,0.0,0.0,50.58,0.0,0.0,0.0,1.66,0.0,0.00011849792036149765,0.0008614311,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,100.0,0,-1.0,0.0,-1.0,0.0,0.0002,100.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,33.73,3.55,0
CRS3035RES200mN2830600E4141800,74.75,69.49,-1.0,80.88,0.0,0.0,0.0,0.0,74.75,0.0,0.0,0.0,0.26,0.0,9.479833628919813e-05,0.0001439766,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,19.12,96.1,0,-1.0,0.0,-1.0,0.0,0.0002,100.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,5.92,0
CRS3035RES200mN2830400E4141800,59.78,57.09,-1.0,29.74,0.0,0.0,0.0,0.0,59.78,0.0,0.0,0.0,0.85,0.0,9.479833628919813e-05,0.0007157289,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,46.0,89.79,0,-1.0,0.0,-1.0,0.0,0.0002,100.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,7.53,0
CRS3035RES200mN2830200E4141800,51.87,69.14,-1.0,41.89,0.0,0.0,0.0,0.0,51.87,0.0,0.0,3.15,0.08,0.0,1.9749653393582942e-05,8.53531e-05,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,58.11,91.68,0,-1.0,0.0,-1.0,0.0,0.0002,100.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,6.01,0
CRS3035RES200mN2833600E4142000,47.7,27.94,-1.0,100.0,0.0,0.0,0.0,0.0,47.7,0.0,0.0,0.0,4.21,0.0,9.874826696791472e-05,0.0008614311,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,100.0,0,-1.0,0.0,-1.0,0.0,0.0002,100.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,2.48,0
CRS3035RES200mN2833400E4142000,51.33,35.64,-1.0,100.0,0.0,0.0,0.0,0.0,51.33,0.0,0.0,0.0,0.36,0.0,0.0001026981976466313,0.0008614311,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,100.0,0,-1.0,0.0,-1.0,0.0,0.0002,100.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,2.13,0
CRS3035RES200mN2833200E4142000,56.22,11.4,-1.0,100.0,0.0,0.0,0.0,0.0,56.22,0.0,0.0,0.0,1.76,0.0,0.00011849792036149765,0.0008614311,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,100.0,0,-1.0,0.0,-1.0,0.0,0.0002,100.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,3.14,0
CRS3035RES200mN2833000E4142000,64.66,47.06,-1.0,82.54,0.0,0.0,0.0,0.0,64.66,0.0,0.0,46.3,0.28,0.0,0.00011849792036149765,0.0008614311,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,100.0,0,-1.0,0.0,-1.0,0.0,0.0002,100.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,34.61,4.51,0
CRS3035RES200mN2832800E4142000,23.49,55.86,-1.0,0.0,0.0,0.0,0.0,0.0,23.49,0.0,0.0,0.0,2.27,0.0,0.00012244785104021424,0.0008614311,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,100.0,0,-1.0,0.0,-1.0,0.0,0.0002,100.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,52.96,1.1,0
CRS3035RES200mN2831600E4142000,56.24,15.57,-1.0,42.98,31.34,0.0,0.0,0.0,56.24,0.0,0.0,0.0,20.0,0.0,0.00012244785104021424,0.0009278189,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,56.37,92.28,0,-1.0,0.0,-1.0,0.0,0.0002,68.66,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,4.71,0
CRS3035RES200mN2831400E4142000,38.99,5.51,-1.0,9.45,9.47,0.0,0.0,0.0,38.99,0.0,0.0,0.0,20.0,0.0,9.479833628919813e-05,0.0004894102,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,61.11,89.42,0,-1.0,0.0,-1.0,0.0,0.0002,90.53,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,5.81,0
CRS3035RES200mN2831200E4142000,60.23,3.46,-1.0,45.49,0.0,0.0,0.0,0.0,60.23,0.0,0.0,7.78,0.16,0.0,0.00012244785104021424,0.0008122829,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,54.51,89.7,0,-1.0,0.0,-1.0,0.0,0.0002,100.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,6.53,0
CRS3035RES200mN2831000E4142000,41.63,0.0,-1.0,41.77,0.0,0.0,0.0,0.0,41.63,0.0,0.0,0.0,0.11,0.0,0.00012244785104021424,0.0009331256,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,58.23,89.75,0,-1.0,0.0,-1.0,0.0,0.0002,100.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,97.12,6.05,0
CRS3035RES200mN2830800E4142000,43.27,0.0,-1.0,41.82,0.0,0.0,0.0,0.0,43.27,0.0,0.0,12.67,0.25,0.0,0.00012244785104021424,0.0014551175,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,58.18,89.81,0,-1.0,0.0,-1.0,0.0,0.0002,100.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,94.15,6.07,0
CRS3035RES200mN2830600E4142000,48.82,26.17,-1.0,53.85,0.0,0.0,0.0,0.0,48.82,0.0,0.0,0.0,0.02,0.0,0.00011059805900406448,0.0010717534,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,46.15,93.65,0,-1.0,0.0,-1.0,0.0,0.0002,100.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,5.12,0
CRS3035RES200mN2830400E4142000,47.33,19.72,-1.0,49.38,0.0,0.0,0.0,0.0,47.33,0.0,0.0,49.38,0.0,0.0,0.00011849792036149765,0.0016559644,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,99.98,0,-1.0,0.0,-1.0,0.0,0.0002,100.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,3.47,0
CRS3035RES200mN2830200E4142000,24.76,75.37,3.02,100.0,0.0,0.0,0.0,0.0,24.76,0.0,0.0,100.0,0.02,0.0,2.764951475101612e-05,0.0001629419,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,100.0,0,0.0,0.0,0.0,0.0,0.0002,100.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,1.71,0
CRS3035RES200mN2833400E4142200,75.71,29.78,-1.0,100.0,0.0,0.0,0.0,0.0,75.71,0.0,0.0,0.0,1.9,0.0,0.00011059805900406448,0.0008614311,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,100.0,0,-1.0,0.0,-1.0,0.0,0.0002,100.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,5.91,0
CRS3035RES200mN2833200E4142200,60.67,46.88,-1.0,100.0,0.0,0.0,0.0,0.0,60.67,0.0,0.0,0.0,0.17,0.0,0.00011849792036149765,0.0008614311,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,100.0,0,-1.0,0.0,-1.0,0.0,0.0002,100.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,3.67,0
CRS3035RES200mN2833000E4142200,66.74,60.55,1.98,100.0,0.0,0.0,0.0,0.0,66.74,0.0,0.0,4.42,2.53,0.0,0.00012244785104021424,0.0008614311,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,100.0,0,-1.0,0.0,-1.0,0.0,0.0002,100.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,35.92,3.93,0
CRS3035RES200mN2832800E4142200,50.93,66.54,1.98,40.32,0.0,0.0,0.0,0.0,50.93,0.0,0.0,0.0,0.31,0.0,0.00012244785104021424,0.0008803963,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,100.0,0,-1.0,0.0,-1.0,0.0,0.0002,100.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,3.26,0
CRS3035RES200mN2831600E4142200,8.37,6.62,-1.0,0.0,0.0,0.0,-1.0,-1.0,8.37,0.0,0.0,0.0,0.51,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,100.0,97.01,0,-1.0,0.0,-1.0,0.0,0.0002,100.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,1.01,0
CRS3035RES200mN2831400E4142200,64.18,12.87,-1.0,62.13,40.85,0.0,0.0,0.0,64.18,0.0,0.0,0.0,20.0,0.0,0.00012639778171893084,0.0007536594,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,100.0,0,-1.0,0.0,-1.0,0.0,0.0002,59.15,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,4.64,0
CRS3035RES200mN2831200E4142200,39.57,2.08,-1.0,100.0,0.0,0.0,0.0,0.0,39.57,0.0,0.0,1.2,0.37,0.0,0.00011849792036149765,0.0005859642,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,100.0,0,-1.0,0.0,-1.0,0.0,0.0002,100.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,81.59,2.36,0
CRS3035RES200mN2831000E4142200,37.78,0.0,-1.0,100.0,0.0,0.0,0.0,0.0,37.78,0.0,0.0,0.0,0.18,0.0,0.00013034771239764741,0.0015327062,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,100.0,0,-1.0,0.0,-1.0,0.0,0.0002,100.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.55,1.78,0
CRS3035RES200mN2830800E4142200,35.06,0.0,-1.0,100.0,0.0,0.0,3.949930678716589e-06,0.0,35.06,0.0,0.0,100.0,0.97,0.0,0.00012244785104021424,0.0023177642,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,100.0,0,-1.0,0.0,-1.0,0.0,0.0002,100.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.14,1.86,0
CRS3035RES200mN2830600E4142200,58.63,0.74,-1.0,100.0,0.0,0.0,3.949930678716589e-06,0.0,58.63,0.0,0.0,0.0,1.56,0.0,0.00011849792036149765,0.0023177642,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,100.0,0,-1.0,0.0,-1.0,0.0,0.0002,100.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,95.46,3.38,0
