idINSPIRE,part_surface_pietonne,part_vegetation,ratio_hl_bati_rues,part_routes_lentes,part_routes_inaccessibles_vl,part_parcs,marche_ratio_emplois,marche_ratio_services_dom_moyenne,part_surface_cyclable,part_normalise_surface_couverte_stations_velos,part_routes_interdites_pl,part_routes_pavees,pente_moyenne_absolue,part_normalise_couverte_stations_rep_velos,velos_ratio_emplois,velos_ratio_services_dom_moyenne,att_moy_semaine_bus,cout_horaire_bus,ratio_arrets_pr_bus,ratio_arrets_autopartage_bus,part_routes_bus,part_batie_autour_arrets_bus,att_moy_semaine_tram,cout_horaire_tram,ratio_arrets_pr_tram,ratio_arrets_autopartage_tram,part_routes_tram,part_batie_autour_arrets_tram,part_sens_unique,part_zfe,nb_feux_circulation,places_stationnement_par_habitant,cout_moyen_stationnement,bornes_ve_par_habitant,part_normalise_couverte_autopartage,autopartage_cout_rapport_revenu,part_routes_accessibles_vl,part_surface_geofencing_citiz,autopartage_ratio_emplois,autopartage_ratio_services_dom_moyenne,HSMI_global,HEMI,part_marche,part_velos,part_communs,part_vl,part_surface_bruit_53db,part_surface_transport,nb_accidents_circulation,sous_indic_access,ind_compose_marche,ind_compose_velos,ind_compose_bus,ind_compose_tram,ind_compose_vl,ind_compose_autopartage,ind_diversite_fonctionnelle,ind_schema_mobilite
CRS3035RES200mN2842000E4159200,0.21,0.83,-1.0,1.0,1.0,0.0,0.0,0.0,0.21,0.0,1.0,1.0,1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.67,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99,1.0,,0.507,0.5,0.0,0.0,0.75,0.168,-1.0,-1.0
CRS3035RES200mN2841800E4159200,0.01,0.71,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.01,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.67,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,,0.24,0.0,-1.0,-1.0,0.667,0.223,-1.0,-1.0
CRS3035RES200mN2841600E4159200,0.57,0.45,0.91,0.04,0.0,0.0,0.0,0.01,0.57,0.0,0.0,1.0,0.99,0.0,0.0,0.02,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.96,0.0,1.0,0.0,1.0,0.0,0.0,0.67,1.0,0.0,-1.0,-1.0,0.0,0.29,0.0,0.03,0.08,0.89,0.63,0.97,1.0,,0.282,0.333,0.0,0.0,0.493,0.418,0.145,0.11
CRS3035RES200mN2841400E4159200,0.25,0.18,-1.0,0.0,0.0,0.0,0.0,0.01,0.25,0.0,0.0,1.0,1.0,0.0,0.0,0.02,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.67,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.64,0.99,1.0,,0.072,0.335,0.0,0.0,0.75,0.418,-1.0,-1.0
CRS3035RES200mN2841200E4159200,0.34,0.31,-1.0,1.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,1.0,0.99,0.0,0.0,0.02,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.67,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.98,1.0,,0.275,0.333,0.0,0.0,0.75,0.418,-1.0,-1.0
CRS3035RES200mN2841000E4159200,0.0,0.36,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.67,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,,0.12,0.0,-1.0,-1.0,0.667,0.223,-1.0,-1.0
CRS3035RES200mN2840800E4159200,0.13,0.28,-1.0,1.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,1.0,0.0,0.01,0.02,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.67,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99,1.0,,0.235,0.169,0.0,0.0,0.75,0.418,-1.0,-1.0
CRS3035RES200mN2840600E4159200,0.37,0.59,-1.0,1.0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,1.0,0.0,0.01,0.02,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.67,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.92,1.0,,0.327,0.169,0.0,0.0,0.75,0.418,-1.0,-1.0
CRS3035RES200mN2840400E4159200,0.42,0.54,-1.0,1.0,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.0,1.0,0.0,0.01,0.03,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.67,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.91,1.0,,0.327,0.17,0.0,0.0,0.75,0.418,-1.0,-1.0
CRS3035RES200mN2840200E4159200,0.37,0.05,-1.0,1.0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.87,1.0,0.0,0.01,0.03,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.67,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.98,1.0,,0.237,0.315,0.0,0.0,0.75,0.418,-1.0,-1.0
CRS3035RES200mN2840000E4159200,0.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.67,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.85,1.0,1.0,,0.0,0.0,-1.0,-1.0,0.667,0.223,-1.0,-1.0
CRS3035RES200mN2839800E4159200,0.41,0.21,-1.0,0.21,0.0,0.0,0.0,0.0,0.41,0.0,0.0,1.0,0.98,0.0,0.01,0.03,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.61,0.0,1.0,-1.0,1.0,-1.0,0.0,0.67,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.97,0.73,,0.138,0.333,0.0,0.0,0.652,0.418,-1.0,-1.0
CRS3035RES200mN2839600E4159200,0.47,0.58,-1.0,0.89,0.0,0.0,0.0,0.0,0.47,0.0,0.0,1.0,1.0,0.0,0.01,0.03,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.67,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.68,0.97,1.0,,0.323,0.337,0.0,0.0,0.75,0.418,-1.0,-1.0
CRS3035RES200mN2839400E4159200,0.55,0.24,-1.0,0.26,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.77,0.99,0.0,0.01,0.02,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.67,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.97,1.0,,0.175,0.296,0.0,0.0,0.75,0.418,-1.0,-1.0
CRS3035RES200mN2839200E4159200,0.48,0.71,-1.0,0.75,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.25,0.99,0.0,0.0,0.02,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.67,1.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.97,1.0,,0.323,0.208,0.0,0.0,0.5,0.418,0.0,-1.0
CRS3035RES200mN2839000E4159200,0.37,0.75,-1.0,1.0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,1.0,0.99,0.0,0.0,0.01,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.67,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.98,1.0,,0.353,0.332,0.0,0.0,0.75,0.418,-1.0,-1.0
CRS3035RES200mN2838800E4159200,0.73,0.74,-1.0,1.0,0.0,0.0,0.0,0.0,0.73,0.0,0.0,1.0,1.0,0.0,0.0,0.01,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.67,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.95,1.0,,0.412,0.334,0.0,0.0,0.75,0.418,-1.0,-1.0
CRS3035RES200mN2838600E4159200,0.25,0.78,-1.0,0.12,0.0,0.0,0.0,0.0,0.25,0.0,0.0,1.0,1.0,0.0,0.0,0.01,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.67,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.48,0.99,1.0,,0.192,0.334,0.0,0.0,0.75,0.418,-1.0,-1.0
CRS3035RES200mN2838400E4159200,0.56,0.87,-1.0,0.42,0.42,0.0,0.0,0.0,0.56,0.0,0.0,0.58,0.98,0.0,0.0,0.01,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.67,0.58,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.23,0.97,1.0,,0.378,0.261,0.0,0.0,0.75,0.312,-1.0,-1.0
CRS3035RES200mN2838200E4159200,0.33,0.93,-1.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,1.0,0.99,0.0,0.0,0.01,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.67,1.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.33,0.98,1.0,,0.21,0.332,0.0,0.0,0.5,0.418,0.0,-1.0
CRS3035RES200mN2838000E4159200,0.78,0.94,-1.0,0.6,0.37,0.0,0.0,0.0,0.78,0.0,0.17,0.89,1.0,0.0,0.0,0.01,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.67,0.63,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.9,1.0,,0.448,0.344,0.0,0.0,0.5,0.325,0.0,0.0
CRS3035RES200mN2837800E4159200,0.8,0.93,-1.0,0.8,0.8,0.0,0.0,0.0,0.8,0.0,0.8,1.0,0.99,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.67,0.2,0.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.46,0.93,1.0,,0.555,0.465,0.0,0.0,0.5,0.218,0.0,-1.0
CRS3035RES200mN2837600E4159200,0.85,0.86,-1.0,1.0,0.99,0.0,0.0,0.0,0.85,0.0,0.99,1.0,0.99,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.67,0.01,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.83,0.93,1.0,,0.617,0.497,0.0,0.0,0.75,0.17,-1.0,-1.0
CRS3035RES200mN2837400E4159200,0.61,0.8,-1.0,0.88,0.88,0.0,0.0,0.0,0.61,0.0,0.45,1.0,0.95,0.0,0.0,0.01,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.67,0.12,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.69,0.95,1.0,,0.528,0.401,0.0,0.0,0.75,0.198,-1.0,-1.0
CRS3035RES200mN2837200E4159200,0.83,0.72,0.81,0.93,0.76,0.0,0.0,0.0,0.83,0.0,0.64,1.0,0.99,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.67,0.24,0.0,-1.0,-1.0,0.0,0.0,0.12,0.18,0.18,0.59,0.81,0.92,1.0,,0.579,0.438,0.0,0.0,0.5,0.228,0.0,0.41
CRS3035RES200mN2837000E4159200,0.34,0.83,0.77,1.0,1.0,0.0,0.0,0.0,0.34,0.0,1.0,1.0,1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.67,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.98,1.0,,0.563,0.5,0.0,0.0,0.5,0.168,0.0,0.0
CRS3035RES200mN2836800E4159200,0.66,0.76,-1.0,0.9,0.27,0.0,0.0,0.0,0.66,0.0,0.0,0.57,1.0,0.0,0.03,0.03,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.67,0.73,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.95,1.0,,0.432,0.267,0.0,0.0,0.75,0.35,-1.0,-1.0
CRS3035RES200mN2836600E4159200,0.53,0.24,-1.0,1.0,0.0,0.0,0.0,0.0,0.53,0.0,0.0,1.0,1.0,0.0,0.03,0.04,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.67,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.96,1.0,,0.295,0.339,0.0,0.0,0.75,0.418,-1.0,-1.0
CRS3035RES200mN2836400E4159200,0.84,0.72,-1.0,1.0,0.54,0.0,0.0,0.0,0.84,0.0,0.54,0.9,0.99,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.67,0.46,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.95,1.0,,0.517,0.405,0.0,0.0,0.75,0.283,-1.0,-1.0
CRS3035RES200mN2836200E4159200,0.43,0.95,-1.0,1.0,1.0,0.0,0.0,0.0,0.43,0.0,1.0,1.0,0.97,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.67,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.97,1.0,,0.563,0.495,0.0,0.0,0.75,0.168,-1.0,-1.0
CRS3035RES200mN2836000E4159200,0.52,0.92,-1.0,1.0,1.0,0.0,0.0,0.0,0.52,0.0,1.0,1.0,0.98,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.67,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.97,1.0,,0.573,0.497,0.0,0.0,0.75,0.168,-1.0,-1.0
CRS3035RES200mN2835800E4159200,0.8,0.82,-1.0,1.0,0.72,0.0,0.0,0.0,0.8,0.0,0.72,1.0,0.99,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.67,0.28,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.94,1.0,,0.557,0.452,0.0,0.0,0.75,0.238,-1.0,-1.0
CRS3035RES200mN2835600E4159200,0.56,0.84,-1.0,1.0,0.27,0.0,0.0,0.0,0.56,0.0,0.0,1.0,0.99,0.0,0.03,0.07,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.67,0.73,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.96,1.0,,0.445,0.34,0.0,0.0,0.75,0.35,-1.0,-1.0
CRS3035RES200mN2835400E4159200,0.3,0.86,-1.0,1.0,0.95,0.0,0.0,0.0,0.3,0.0,0.0,0.86,0.96,0.0,0.04,0.08,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.67,0.05,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.98,1.0,,0.518,0.313,0.0,0.0,0.75,0.18,-1.0,-1.0
CRS3035RES200mN2835200E4159200,0.21,0.92,-1.0,1.0,1.0,0.0,-1.0,-1.0,0.21,0.0,0.0,1.0,0.99,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.67,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99,1.0,,0.626,0.398,0.0,0.0,0.75,0.168,-1.0,-1.0
CRS3035RES200mN2835000E4159200,0.84,0.92,-1.0,1.0,1.0,0.0,0.0,0.0,0.84,0.0,0.8,1.0,0.98,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.67,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.94,1.0,,0.627,0.463,0.0,0.0,0.75,0.168,-1.0,-1.0
CRS3035RES200mN2834800E4159200,0.29,1.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.29,0.0,1.0,1.0,1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.67,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.98,1.0,,0.548,0.5,0.0,0.0,0.75,0.168,-1.0,-1.0
CRS3035RES200mN2834600E4159200,0.73,0.92,-1.0,1.0,1.0,0.0,0.0,0.0,0.73,0.0,1.0,1.0,1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.67,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.94,1.0,,0.608,0.5,0.0,0.0,0.75,0.168,-1.0,-1.0
CRS3035RES200mN2834400E4159200,0.4,0.44,0.84,1.0,0.83,0.0,0.0,0.0,0.4,0.0,0.83,0.83,1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.67,0.17,0.0,-1.0,-1.0,0.0,0.0,0.0,0.17,0.17,0.67,1.0,0.97,1.0,,0.501,0.443,0.0,0.0,0.5,0.21,0.0,0.33
CRS3035RES200mN2834200E4159200,0.43,0.09,0.84,0.71,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.35,1.0,0.0,0.03,0.04,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.67,1.0,0.0,-1.0,-1.0,0.0,0.29,0.0,0.18,0.18,0.64,1.0,0.97,1.0,,0.296,0.231,0.0,0.0,0.5,0.418,0.145,0.36
CRS3035RES200mN2834000E4159200,0.45,0.04,-1.0,0.51,0.0,0.0,0.0,0.0,0.45,0.0,0.0,1.0,1.0,0.0,0.03,0.02,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.67,1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.25,0.25,0.5,1.0,0.96,1.0,,0.167,0.337,0.0,0.0,0.5,0.418,0.0,0.5
CRS3035RES200mN2842600E4159400,0.07,0.88,-1.0,0.0,0.0,0.0,-1.0,-1.0,0.07,0.0,0.0,1.0,0.99,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.67,1.0,0.0,-1.0,-1.0,0.0,0.86,0.0,0.0,0.0,1.0,0.06,1.0,1.0,,0.19,0.398,0.0,0.0,0.5,0.418,0.43,0.0
CRS3035RES200mN2842400E4159400,0.0,0.76,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.67,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.89,1.0,1.0,,0.253,0.0,-1.0,-1.0,0.667,0.223,-1.0,-1.0
CRS3035RES200mN2842200E4159400,0.08,0.71,-1.0,1.0,1.0,0.0,0.0,0.0,0.08,0.0,1.0,1.0,1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.67,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,,0.465,0.5,0.0,0.0,0.75,0.168,-1.0,-1.0
CRS3035RES200mN2842000E4159400,0.72,0.83,-1.0,1.0,1.0,0.0,0.0,0.0,0.72,0.0,1.0,1.0,1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.67,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.95,1.0,,0.592,0.5,0.0,0.0,0.75,0.168,-1.0,-1.0
CRS3035RES200mN2841800E4159400,0.41,0.7,0.91,1.0,0.87,0.0,0.0,0.0,0.41,0.0,0.87,1.0,0.99,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.67,0.13,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.97,1.0,,0.556,0.477,0.0,0.0,0.5,0.2,0.0,0.0
CRS3035RES200mN2841600E4159400,0.37,0.17,0.9,0.71,0.0,0.0,0.0,0.01,0.37,0.0,0.0,1.0,1.0,0.0,0.0,0.02,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.67,1.0,0.0,-1.0,-1.0,0.0,0.71,0.0,0.03,0.08,0.89,1.0,0.98,1.0,,0.308,0.335,0.0,0.0,0.5,0.418,0.355,0.11
CRS3035RES200mN2841400E4159400,0.71,0.18,0.91,0.49,0.3,0.0,0.0,0.01,0.71,0.0,0.0,1.0,1.0,0.0,0.0,0.02,0.7,0.98,0.0,0.0,0.0,0.19,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.9,0.0,1.0,0.01,1.0,0.0,0.0,0.67,0.7,0.0,-1.0,-1.0,0.0,0.48,0.0,0.0,0.1,0.9,0.41,0.94,1.0,,0.371,0.335,0.312,0.0,0.485,0.342,0.24,0.1
CRS3035RES200mN2841200E4159400,0.51,0.39,-1.0,0.96,0.0,0.0,0.0,0.01,0.51,0.0,0.0,0.53,1.0,0.0,0.0,0.02,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.67,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.92,0.97,1.0,,0.311,0.257,0.0,0.0,0.75,0.418,-1.0,-1.0
